time,observed,predicted,fixed_day0_anchor,model,pooling_mode,density,mix,component
6.0,1360.0966666666666,833.0205019976745,false,dual_transit_competitor_scaled,independent_diagnostic,20k,25-75,resistant
7.0,2438.3766666666666,1359.8694518485838,false,dual_transit_competitor_scaled,independent_diagnostic,20k,25-75,resistant
8.0,1945.3233333333335,1917.694527382668,false,dual_transit_competitor_scaled,independent_diagnostic,20k,25-75,resistant
9.0,3250.286666666667,2360.539860471734,false,dual_transit_competitor_scaled,independent_diagnostic,20k,25-75,resistant
10.0,3135.64,2644.9566273753276,false,dual_transit_competitor_scaled,independent_diagnostic,20k,25-75,resistant
11.0,3987.5866666666666,2811.8853837826323,false,dual_transit_competitor_scaled,independent_diagnostic,20k,25-75,resistant
12.0,2308.2483333333334,2912.5997754317286,false,dual_transit_competitor_scaled,independent_diagnostic,20k,25-75,resistant
13.0,3826.773333333333,2979.865851950061,false,dual_transit_competitor_scaled,independent_diagnostic,20k,25-75,resistant
14.0,2159.3716666666664,3030.2188495789997,false,dual_transit_competitor_scaled,independent_diagnostic,20k,25-75,resistant
0.0,33.5,33.5,true,dual_transit_competitor_scaled,independent_diagnostic,20k,50-50,sensitive
1.0,154.28,53.30784877269985,false,dual_transit_competitor_scaled,independent_diagnostic,20k,50-50,sensitive
2.0,285.20666666666665,115.6553163844739,false,dual_transit_competitor_scaled,independent_diagnostic,20k,50-50,sensitive
3.0,425.075,245.59024446609865,false,dual_transit_competitor_scaled,independent_diagnostic,20k,50-50,sensitive
4.0,562.615,450.30412429962144,false,dual_transit_competitor_scaled,independent_diagnostic,20k,50-50,sensitive
5.0,850.4516666666667,703.2460959775577,false,dual_transit_competitor_scaled,independent_diagnostic,20k,50-50,sensitive
6.0,932.2550000000001,950.7082900648176,false,dual_transit_competitor_scaled,independent_diagnostic,20k,50-50,sensitive
7.0,1392.045,1139.4867696731053,false,dual_transit_competitor_scaled,independent_diagnostic,20k,50-50,sensitive
8.0,999.73,1242.099507225341,false,dual_transit_competitor_scaled,independent_diagnostic,20k,50-50,sensitive
9.0,1287.6316666666664,1263.7165036085905,false,dual_transit_competitor_scaled,independent_diagnostic,20k,50-50,sensitive
10.0,1285.185,1229.9789179517734,false,dual_transit_competitor_scaled,independent_diagnostic,20k,50-50,sensitive
11.0,1589.9216666666669,1168.4155465076078,false,dual_transit_competitor_scaled,independent_diagnostic,20k,50-50,sensitive
12.0,1183.66,1098.039986631435,false,dual_transit_competitor_scaled,independent_diagnostic,20k,50-50,sensitive
13.0,1283.0133333333333,1028.8103524713556,false,dual_transit_competitor_scaled,independent_diagnostic,20k,50-50,sensitive
14.0,1010.3066666666667,964.835701146149,false,dual_transit_competitor_scaled,independent_diagnostic,20k,50-50,sensitive
0.0,33.5,33.5,true,dual_transit_competitor_scaled,independent_diagnostic,20k,50-50,resistant
1.0,51.281666666666666,37.970535988783396,false,dual_transit_competitor_scaled,independent_diagnostic,20k,50-50,resistant
2.0,89.81333333333333,53.27313948000171,false,dual_transit_competitor_scaled,independent_diagnostic,20k,50-50,resistant
3.0,141.95833333333334,87.33942732379562,false,dual_transit_competitor_scaled,independent_diagnostic,20k,50-50,resistant
4.0,269.67333333333335,157.3046964908028,false,dual_transit_competitor_scaled,independent_diagnostic,20k,50-50,resistant
5.0,503.14333333333326,292.1308885013188,false,dual_transit_competitor_scaled,independent_diagnostic,20k,50-50,resistant
6.0,640.2366666666667,527.4166020083284,false,dual_transit_competitor_scaled,independent_diagnostic,20k,50-50,resistant
7.0,1228.7583333333334,881.5675166934024,false,dual_transit_competitor_scaled,independent_diagnostic,20k,50-50,resistant
8.0,1159.7433333333333,1320.3244025060487,false,dual_transit_competitor_scaled,independent_diagnostic,20k,50-50,resistant
9.0,2141.5383333333334,1757.5830060744656,false,dual_transit_competitor_scaled,independent_diagnostic,20k,50-50,resistant
10.0,2331.901666666666,2116.3277004199217,false,dual_transit_competitor_scaled,independent_diagnostic,20k,50-50,resistant
11.0,3319.126666666667,2375.569226917168,false,dual_transit_competitor_scaled,independent_diagnostic,20k,50-50,resistant
12.0,1939.1216666666667,2554.966463467689,false,dual_transit_competitor_scaled,independent_diagnostic,20k,50-50,resistant
13.0,3037.8416666666667,2682.052296952495,false,dual_transit_competitor_scaled,independent_diagnostic,20k,50-50,resistant
14.0,1923.26,2777.213685577769,false,dual_transit_competitor_scaled,independent_diagnostic,20k,50-50,resistant
0.0,50.25,50.25,true,dual_transit_competitor_scaled,independent_diagnostic,20k,75-25,sensitive
1.0,216.94833333333335,78.76812636793318,false,dual_transit_competitor_scaled,independent_diagnostic,20k,75-25,sensitive
2.0,395.03833333333336,165.0961552758122,false,dual_transit_competitor_scaled,independent_diagnostic,20k,75-25,sensitive
3.0,575.9033333333333,333.7896238362245,false,dual_transit_competitor_scaled,independent_diagnostic,20k,75-25,sensitive
4.0,750.965,581.7866124795349,false,dual_transit_competitor_scaled,independent_diagnostic,20k,75-25,sensitive
5.0,1098.7666666666667,871.6425047795583,false,dual_transit_competitor_scaled,independent_diagnostic,20k,75-25,sensitive
6.0,1222.9466666666665,1148.6972225751556,false,dual_transit_competitor_scaled,independent_diagnostic,20k,75-25,sensitive
7.0,1636.885,1367.0738950639818,false,dual_transit_competitor_scaled,independent_diagnostic,20k,75-25,sensitive
8.0,1417.09,1502.8438973657583,false,dual_transit_competitor_scaled,independent_diagnostic,20k,75-25,sensitive
9.0,1830.3733333333337,1553.821361235987,false,dual_transit_competitor_scaled,independent_diagnostic,20k,75-25,sensitive
10.0,2137.61,1534.3365354075604,false,dual_transit_competitor_scaled,independent_diagnostic,20k,75-25,sensitive
11.0,2132.978333333333,1467.7574355089603,false,dual_transit_competitor_scaled,independent_diagnostic,20k,75-25,sensitive
12.0,1500.195,1377.6151188386737,false,dual_transit_competitor_scaled,independent_diagnostic,20k,75-25,sensitive
13.0,1762.6516666666669,1281.298123638152,false,dual_transit_competitor_scaled,independent_diagnostic,20k,75-25,sensitive
14.0,1454.5266666666666,1188.7403645576642,false,dual_transit_competitor_scaled,independent_diagnostic,20k,75-25,sensitive
0.0,16.75,16.75,true,dual_transit_competitor_scaled,independent_diagnostic,20k,75-25,resistant
1.0,26.93166666666667,18.980635983806643,false,dual_transit_competitor_scaled,independent_diagnostic,20k,75-25,resistant
2.0,42.105,26.584623970656782,false,dual_transit_competitor_scaled,independent_diagnostic,20k,75-25,resistant
3.0,64.44166666666668,43.34134957757984,false,dual_transit_competitor_scaled,independent_diagnostic,20k,75-25,resistant
4.0,128.0016666666667,77.28262237436938,false,dual_transit_competitor_scaled,independent_diagnostic,20k,75-25,resistant
5.0,186.15166666666664,142.2633919585282,false,dual_transit_competitor_scaled,independent_diagnostic,20k,75-25,resistant
6.0,262.3983333333333,258.26581435156083,false,dual_transit_competitor_scaled,independent_diagnostic,20k,75-25,resistant
7.0,430.875,447.612301752165,false,dual_transit_competitor_scaled,independent_diagnostic,20k,75-25,resistant
8.0,525.69,723.6165205963696,false,dual_transit_competitor_scaled,independent_diagnostic,20k,75-25,resistant
9.0,900.48,1073.4050791573545,false,dual_transit_competitor_scaled,independent_diagnostic,20k,75-25,resistant
10.0,1261.5033333333333,1451.510036385328,false,dual_transit_competitor_scaled,independent_diagnostic,20k,75-25,resistant
11.0,1896.801666666667,1801.729615661991,false,dual_transit_competitor_scaled,independent_diagnostic,20k,75-25,resistant
12.0,1271.0700000000004,2089.4648861344044,false,dual_transit_competitor_scaled,independent_diagnostic,20k,75-25,resistant
13.0,2274.6516666666666,2310.5442263513664,false,dual_transit_competitor_scaled,independent_diagnostic,20k,75-25,resistant
14.0,1507.9783333333335,2477.6715707381168,false,dual_transit_competitor_scaled,independent_diagnostic,20k,75-25,resistant
0.0,25.0,25.0,true,dual_transit_competitor_scaled,independent_diagnostic,30k,25-75,sensitive
1.0,92.28666666666668,37.11332884061992,false,dual_transit_competitor_scaled,independent_diagnostic,30k,25-75,sensitive
2.0,166.93666666666667,72.62310691797553,false,dual_transit_competitor_scaled,independent_diagnostic,30k,25-75,sensitive
3.0,254.01833333333335,142.73203792702435,false,dual_transit_competitor_scaled,independent_diagnostic,30k,25-75,sensitive
4.0,304.3333333333333,253.6496431977391,false,dual_transit_competitor_scaled,independent_diagnostic,30k,25-75,sensitive
5.0,467.26833333333326,396.85780684240143,false,dual_transit_competitor_scaled,independent_diagnostic,30k,25-75,sensitive
6.0,478.9883333333334,545.6286712478168,false,dual_transit_competitor_scaled,independent_diagnostic,30k,25-75,sensitive
7.0,644.6283333333333,668.3296157527161,false,dual_transit_competitor_scaled,independent_diagnostic,30k,25-75,sensitive
8.0,433.00666666666666,749.9692490055471,false,dual_transit_competitor_scaled,independent_diagnostic,30k,25-75,sensitive
9.0,360.13166666666666,797.0202658251562,false,dual_transit_competitor_scaled,independent_diagnostic,30k,25-75,sensitive
10.0,420.3900000000001,823.4402440220806,false,dual_transit_competitor_scaled,independent_diagnostic,30k,25-75,sensitive
11.0,492.47499999999997,839.6711423555043,false,dual_transit_competitor_scaled,independent_diagnostic,30k,25-75,sensitive
12.0,788.84,851.2029616732584,false,dual_transit_competitor_scaled,independent_diagnostic,30k,25-75,sensitive
13.0,1077.7166666666667,860.4975320025752,false,dual_transit_competitor_scaled,independent_diagnostic,30k,25-75,sensitive
14.0,921.545,868.5807699637609,false,dual_transit_competitor_scaled,independent_diagnostic,30k,25-75,sensitive
0.0,75.0,75.0,true,dual_transit_competitor_scaled,independent_diagnostic,30k,25-75,resistant
1.0,87.41333333333334,84.90452304177673,false,dual_transit_competitor_scaled,independent_diagnostic,30k,25-75,resistant
2.0,146.07000000000002,118.79511253599371,false,dual_transit_competitor_scaled,independent_diagnostic,30k,25-75,resistant
3.0,261.51,194.44149883231097,false,dual_transit_competitor_scaled,independent_diagnostic,30k,25-75,resistant
4.0,490.7949999999999,350.72511836847775,false,dual_transit_competitor_scaled,independent_diagnostic,30k,25-75,resistant
5.0,872.2133333333333,650.1396075072807,false,dual_transit_competitor_scaled,independent_diagnostic,30k,25-75,resistant
6.0,1398.1966666666667,1142.17895481765,false,dual_transit_competitor_scaled,independent_diagnostic,30k,25-75,resistant
7.0,2656.3349999999996,1763.8288710808965,false,dual_transit_competitor_scaled,independent_diagnostic,30k,25-75,resistant
8.0,2187.6316666666667,2321.3280385198254,false,dual_transit_competitor_scaled,independent_diagnostic,30k,25-75,resistant
9.0,3209.313333333333,2679.098796262165,false,dual_transit_competitor_scaled,independent_diagnostic,30k,25-75,resistant
10.0,3193.9033333333336,2857.2117908060027,false,dual_transit_competitor_scaled,independent_diagnostic,30k,25-75,resistant
11.0,3624.1133333333332,2931.8354756136655,false,dual_transit_competitor_scaled,independent_diagnostic,30k,25-75,resistant
12.0,2743.473333333334,2958.7163480177246,false,dual_transit_competitor_scaled,independent_diagnostic,30k,25-75,resistant
13.0,3918.6783333333333,2965.9656518725524,false,dual_transit_competitor_scaled,independent_diagnostic,30k,25-75,resistant
14.0,3231.2383333333332,2966.3799576255633,false,dual_transit_competitor_scaled,independent_diagnostic,30k,25-75,resistant
0.0,50.0,50.0,true,dual_transit_competitor_scaled,independent_diagnostic,30k,50-50,sensitive
1.0,165.45833333333334,73.22298542944496,false,dual_transit_competitor_scaled,independent_diagnostic,30k,50-50,sensitive
2.0,282.01500000000004,139.0290237897739,false,dual_transit_competitor_scaled,independent_diagnostic,30k,50-50,sensitive
3.0,432.8383333333333,260.9324394600774,false,dual_transit_competitor_scaled,independent_diagnostic,30k,50-50,sensitive
4.0,607.8166666666667,440.62834721270883,false,dual_transit_competitor_scaled,independent_diagnostic,30k,50-50,sensitive
5.0,879.0050000000001,660.1532626311321,false,dual_transit_competitor_scaled,independent_diagnostic,30k,50-50,sensitive
6.0,947.1116666666667,883.330335980279,false,dual_transit_competitor_scaled,independent_diagnostic,30k,50-50,sensitive
7.0,1412.7849999999999,1070.4378312005792,false,dual_transit_competitor_scaled,independent_diagnostic,30k,50-50,sensitive
8.0,1018.185,1198.0739397598727,false,dual_transit_competitor_scaled,independent_diagnostic,30k,50-50,sensitive
9.0,1172.4866666666667,1268.10761066359,false,dual_transit_competitor_scaled,independent_diagnostic,30k,50-50,sensitive
10.0,1294.5683333333334,1297.714257567177,false,dual_transit_competitor_scaled,independent_diagnostic,30k,50-50,sensitive
11.0,1082.5033333333333,1304.3745600256743,false,dual_transit_competitor_scaled,independent_diagnostic,30k,50-50,sensitive
12.0,1456.9150000000002,1299.5384487791002,false,dual_transit_competitor_scaled,independent_diagnostic,30k,50-50,sensitive
13.0,1700.3266666666666,1289.3081093873443,false,dual_transit_competitor_scaled,independent_diagnostic,30k,50-50,sensitive
14.0,1370.07,1276.656167174734,false,dual_transit_competitor_scaled,independent_diagnostic,30k,50-50,sensitive
0.0,50.0,50.0,true,dual_transit_competitor_scaled,independent_diagnostic,30k,50-50,resistant
1.0,53.36166666666666,56.576451458034015,false,dual_transit_competitor_scaled,independent_diagnostic,30k,50-50,resistant
2.0,85.83833333333332,78.97414699034604,false,dual_transit_competitor_scaled,independent_diagnostic,30k,50-50,resistant
3.0,136.93666666666667,128.3779061438791,false,dual_transit_competitor_scaled,independent_diagnostic,30k,50-50,resistant
4.0,278.0416666666667,228.76008699019584,false,dual_transit_competitor_scaled,independent_diagnostic,30k,50-50,resistant
5.0,439.5783333333333,419.5048410877487,false,dual_transit_competitor_scaled,independent_diagnostic,30k,50-50,resistant
6.0,738.2216666666667,742.2717788785112,false,dual_transit_competitor_scaled,independent_diagnostic,30k,50-50,resistant
7.0,1333.6733333333334,1193.8335769680011,false,dual_transit_competitor_scaled,independent_diagnostic,30k,50-50,resistant
8.0,1333.7316666666666,1681.4135289678388,false,dual_transit_competitor_scaled,independent_diagnostic,30k,50-50,resistant
9.0,2235.375,2079.5484884063026,false,dual_transit_competitor_scaled,independent_diagnostic,30k,50-50,resistant
10.0,2239.6666666666665,2337.5882080564534,false,dual_transit_competitor_scaled,independent_diagnostic,30k,50-50,resistant
11.0,2711.556666666667,2483.2206803210997,false,dual_transit_competitor_scaled,independent_diagnostic,30k,50-50,resistant
12.0,2136.7833333333333,2562.422929127687,false,dual_transit_competitor_scaled,independent_diagnostic,30k,50-50,resistant
13.0,3352.3216666666667,2607.872592802761,false,dual_transit_competitor_scaled,independent_diagnostic,30k,50-50,resistant
14.0,2315.278333333333,2637.16785686411,false,dual_transit_competitor_scaled,independent_diagnostic,30k,50-50,resistant
0.0,75.0,75.0,true,dual_transit_competitor_scaled,independent_diagnostic,30k,75-25,sensitive
1.0,218.08333333333334,108.52824115425742,false,dual_transit_competitor_scaled,independent_diagnostic,30k,75-25,sensitive
2.0,356.52833333333336,201.08028573451847,false,dual_transit_competitor_scaled,independent_diagnostic,30k,75-25,sensitive
3.0,545.945,364.75960041105395,false,dual_transit_competitor_scaled,independent_diagnostic,30k,75-25,sensitive
4.0,755.7766666666666,595.2062130519922,false,dual_transit_competitor_scaled,independent_diagnostic,30k,75-25,sensitive
5.0,1013.1566666666666,869.083222003884,false,dual_transit_competitor_scaled,independent_diagnostic,30k,75-25,sensitive
6.0,1191.6316666666664,1149.6418576237684,false,dual_transit_competitor_scaled,independent_diagnostic,30k,75-25,sensitive
7.0,1758.6866666666667,1398.3160759525194,false,dual_transit_competitor_scaled,independent_diagnostic,30k,75-25,sensitive
8.0,1400.4566666666667,1586.1264229785907,false,dual_transit_competitor_scaled,independent_diagnostic,30k,75-25,sensitive
9.0,1660.7133333333334,1702.0232032587305,false,dual_transit_competitor_scaled,independent_diagnostic,30k,75-25,sensitive
10.0,2107.1266666666666,1753.9929120565535,false,dual_transit_competitor_scaled,independent_diagnostic,30k,75-25,sensitive
11.0,1744.1750000000002,1760.6717545881402,false,dual_transit_competitor_scaled,independent_diagnostic,30k,75-25,sensitive
12.0,1827.7083333333333,1740.5776087263516,false,dual_transit_competitor_scaled,independent_diagnostic,30k,75-25,sensitive
13.0,1923.9083333333335,1706.812248061992,false,dual_transit_competitor_scaled,independent_diagnostic,30k,75-25,sensitive
