time,observed,predicted,fixed_day0_anchor,model,pooling_mode,cell_line,density,dose,ic_label,effect_level,growth_family,joint_group
10.0,2744.403163333333,3429.9596245601124,false,joint_ic_effect_hill_ramp_onset,independent_diagnostic,A2780cis,20k,0.67,IC25,0.25,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
11.0,3624.0109566666665,3502.0783151503547,false,joint_ic_effect_hill_ramp_onset,independent_diagnostic,A2780cis,20k,0.67,IC25,0.25,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
12.0,2656.8393906666665,3518.4384890778,false,joint_ic_effect_hill_ramp_onset,independent_diagnostic,A2780cis,20k,0.67,IC25,0.25,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
13.0,3902.5750386666664,3514.8634104020775,false,joint_ic_effect_hill_ramp_onset,independent_diagnostic,A2780cis,20k,0.67,IC25,0.25,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
14.0,2987.771682,3504.958776087534,false,joint_ic_effect_hill_ramp_onset,independent_diagnostic,A2780cis,20k,0.67,IC25,0.25,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
0.0,67.0,67.0,true,joint_ic_effect_hill_ramp_onset,independent_diagnostic,A2780cis,20k,1.0,IC50,0.5,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
1.0,82.57476866666666,75.9824022820412,false,joint_ic_effect_hill_ramp_onset,independent_diagnostic,A2780cis,20k,1.0,IC50,0.5,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
2.0,153.74926733333334,107.07226099268983,false,joint_ic_effect_hill_ramp_onset,independent_diagnostic,A2780cis,20k,1.0,IC50,0.5,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
3.0,298.6227236666667,176.77720638245606,false,joint_ic_effect_hill_ramp_onset,independent_diagnostic,A2780cis,20k,1.0,IC50,0.5,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
4.0,584.2937496666667,319.8930777413233,false,joint_ic_effect_hill_ramp_onset,independent_diagnostic,A2780cis,20k,1.0,IC50,0.5,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
5.0,1028.8575233333333,601.2704435356426,false,joint_ic_effect_hill_ramp_onset,independent_diagnostic,A2780cis,20k,1.0,IC50,0.5,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
6.0,1728.4681713333332,1093.3552981937878,false,joint_ic_effect_hill_ramp_onset,independent_diagnostic,A2780cis,20k,1.0,IC50,0.5,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
7.0,2346.5103780000004,1770.8293639218857,false,joint_ic_effect_hill_ramp_onset,independent_diagnostic,A2780cis,20k,1.0,IC50,0.5,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
8.0,2305.3690973333332,2424.8124928199504,false,joint_ic_effect_hill_ramp_onset,independent_diagnostic,A2780cis,20k,1.0,IC50,0.5,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
9.0,3049.6326773333335,2853.506351976215,false,joint_ic_effect_hill_ramp_onset,independent_diagnostic,A2780cis,20k,1.0,IC50,0.5,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
10.0,3134.858873333333,3053.508843892607,false,joint_ic_effect_hill_ramp_onset,independent_diagnostic,A2780cis,20k,1.0,IC50,0.5,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
11.0,3720.5385029999998,3118.7682797263024,false,joint_ic_effect_hill_ramp_onset,independent_diagnostic,A2780cis,20k,1.0,IC50,0.5,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
12.0,2824.6677086666664,3123.3788457198834,false,joint_ic_effect_hill_ramp_onset,independent_diagnostic,A2780cis,20k,1.0,IC50,0.5,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
13.0,3906.9917053333334,3104.6567741117633,false,joint_ic_effect_hill_ramp_onset,independent_diagnostic,A2780cis,20k,1.0,IC50,0.5,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
14.0,4011.9759260000005,3078.3103261819433,false,joint_ic_effect_hill_ramp_onset,independent_diagnostic,A2780cis,20k,1.0,IC50,0.5,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
0.0,67.0,67.0,true,joint_ic_effect_hill_ramp_onset,independent_diagnostic,A2780cis,20k,1.47,IC75,0.75,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
1.0,66.07534733333334,75.9824022820412,false,joint_ic_effect_hill_ramp_onset,independent_diagnostic,A2780cis,20k,1.47,IC75,0.75,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
2.0,136.019406,107.07226099268983,false,joint_ic_effect_hill_ramp_onset,independent_diagnostic,A2780cis,20k,1.47,IC75,0.75,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
3.0,262.4119983333333,176.02348378091676,false,joint_ic_effect_hill_ramp_onset,independent_diagnostic,A2780cis,20k,1.47,IC75,0.75,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
4.0,627.1851849999999,313.56852614954335,false,joint_ic_effect_hill_ramp_onset,independent_diagnostic,A2780cis,20k,1.47,IC75,0.75,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
5.0,1055.7064813333334,575.2536889742847,false,joint_ic_effect_hill_ramp_onset,independent_diagnostic,A2780cis,20k,1.47,IC75,0.75,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
6.0,1644.4327546666666,1018.8601771817368,false,joint_ic_effect_hill_ramp_onset,independent_diagnostic,A2780cis,20k,1.47,IC75,0.75,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
7.0,1888.7926696666666,1619.7892040137083,false,joint_ic_effect_hill_ramp_onset,independent_diagnostic,A2780cis,20k,1.47,IC75,0.75,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
8.0,1640.846373333333,2206.130183575118,false,joint_ic_effect_hill_ramp_onset,independent_diagnostic,A2780cis,20k,1.47,IC75,0.75,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
9.0,2390.4506556666665,2603.294300127092,false,joint_ic_effect_hill_ramp_onset,independent_diagnostic,A2780cis,20k,1.47,IC75,0.75,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
10.0,1885.2126543333334,2794.258559824454,false,joint_ic_effect_hill_ramp_onset,independent_diagnostic,A2780cis,20k,1.47,IC75,0.75,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
11.0,2693.7878856666666,2854.578231894119,false,joint_ic_effect_hill_ramp_onset,independent_diagnostic,A2780cis,20k,1.47,IC75,0.75,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
12.0,2554.914467666667,2852.0143127236274,false,joint_ic_effect_hill_ramp_onset,independent_diagnostic,A2780cis,20k,1.47,IC75,0.75,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
13.0,3229.3090276666667,2823.797552984478,false,joint_ic_effect_hill_ramp_onset,independent_diagnostic,A2780cis,20k,1.47,IC75,0.75,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
14.0,3171.784760666667,2786.7871036971687,false,joint_ic_effect_hill_ramp_onset,independent_diagnostic,A2780cis,20k,1.47,IC75,0.75,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
0.0,100.0,100.0,true,joint_ic_effect_hill_ramp_onset,independent_diagnostic,A2780cis,30k,0.67,IC25,0.25,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
1.0,119.12291633333332,113.26275189781683,false,joint_ic_effect_hill_ramp_onset,independent_diagnostic,A2780cis,30k,0.67,IC25,0.25,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
2.0,208.10995366666666,158.913515552927,false,joint_ic_effect_hill_ramp_onset,independent_diagnostic,A2780cis,30k,0.67,IC25,0.25,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
3.0,381.1926696666667,262.58417740621553,false,joint_ic_effect_hill_ramp_onset,independent_diagnostic,A2780cis,30k,0.67,IC25,0.25,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
4.0,731.6507716666666,483.1900220069209,false,joint_ic_effect_hill_ramp_onset,independent_diagnostic,A2780cis,30k,0.67,IC25,0.25,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
5.0,1291.6760416666666,909.0544325788219,false,joint_ic_effect_hill_ramp_onset,independent_diagnostic,A2780cis,30k,0.67,IC25,0.25,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
6.0,1980.2315586666666,1598.3221068570642,false,joint_ic_effect_hill_ramp_onset,independent_diagnostic,A2780cis,30k,0.67,IC25,0.25,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
7.0,2670.8478393333335,2413.1103862256155,false,joint_ic_effect_hill_ramp_onset,independent_diagnostic,A2780cis,30k,0.67,IC25,0.25,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
8.0,2545.009915,3056.636572082983,false,joint_ic_effect_hill_ramp_onset,independent_diagnostic,A2780cis,30k,0.67,IC25,0.25,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
9.0,3548.7987266666664,3410.4680077864587,false,joint_ic_effect_hill_ramp_onset,independent_diagnostic,A2780cis,30k,0.67,IC25,0.25,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
10.0,2897.7104553333334,3563.908961906225,false,joint_ic_effect_hill_ramp_onset,independent_diagnostic,A2780cis,30k,0.67,IC25,0.25,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
11.0,3797.833449333333,3623.0324050791614,false,joint_ic_effect_hill_ramp_onset,independent_diagnostic,A2780cis,30k,0.67,IC25,0.25,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
12.0,2884.930285666667,3645.1834741036073,false,joint_ic_effect_hill_ramp_onset,independent_diagnostic,A2780cis,30k,0.67,IC25,0.25,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
13.0,4146.366087666666,3653.9897134522935,false,joint_ic_effect_hill_ramp_onset,independent_diagnostic,A2780cis,30k,0.67,IC25,0.25,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
14.0,3326.884761,3658.0827452747276,false,joint_ic_effect_hill_ramp_onset,independent_diagnostic,A2780cis,30k,0.67,IC25,0.25,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
0.0,100.0,100.0,true,joint_ic_effect_hill_ramp_onset,independent_diagnostic,A2780cis,30k,1.0,IC50,0.5,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
1.0,117.62118066666666,113.26275189781683,false,joint_ic_effect_hill_ramp_onset,independent_diagnostic,A2780cis,30k,1.0,IC50,0.5,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
2.0,206.52970666666667,158.913515552927,false,joint_ic_effect_hill_ramp_onset,independent_diagnostic,A2780cis,30k,1.0,IC50,0.5,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
3.0,392.79753066666666,262.58417740621553,false,joint_ic_effect_hill_ramp_onset,independent_diagnostic,A2780cis,30k,1.0,IC50,0.5,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
4.0,793.1631946666666,481.0989224860434,false,joint_ic_effect_hill_ramp_onset,independent_diagnostic,A2780cis,30k,1.0,IC50,0.5,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
5.0,1328.3501159999998,859.5683975243752,false,joint_ic_effect_hill_ramp_onset,independent_diagnostic,A2780cis,30k,1.0,IC50,0.5,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
6.0,1947.6582176666668,1407.029588923726,false,joint_ic_effect_hill_ramp_onset,independent_diagnostic,A2780cis,30k,1.0,IC50,0.5,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
7.0,2594.510609333334,2023.497106378645,false,joint_ic_effect_hill_ramp_onset,independent_diagnostic,A2780cis,30k,1.0,IC50,0.5,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
8.0,2352.0106483333334,2532.8901935507383,false,joint_ic_effect_hill_ramp_onset,independent_diagnostic,A2780cis,30k,1.0,IC50,0.5,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
9.0,3220.0850306666666,2850.4607584709024,false,joint_ic_effect_hill_ramp_onset,independent_diagnostic,A2780cis,30k,1.0,IC50,0.5,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
10.0,2953.806751666667,3014.222853379792,false,joint_ic_effect_hill_ramp_onset,independent_diagnostic,A2780cis,30k,1.0,IC50,0.5,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
11.0,3595.1114196666663,3091.8973952581214,false,joint_ic_effect_hill_ramp_onset,independent_diagnostic,A2780cis,30k,1.0,IC50,0.5,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
12.0,2534.660455333333,3129.2826216230555,false,joint_ic_effect_hill_ramp_onset,independent_diagnostic,A2780cis,30k,1.0,IC50,0.5,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
13.0,3853.449228666667,3149.1408149989575,false,joint_ic_effect_hill_ramp_onset,independent_diagnostic,A2780cis,30k,1.0,IC50,0.5,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
14.0,4116.669907333334,3161.317748786661,false,joint_ic_effect_hill_ramp_onset,independent_diagnostic,A2780cis,30k,1.0,IC50,0.5,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
0.0,100.0,100.0,true,joint_ic_effect_hill_ramp_onset,independent_diagnostic,A2780cis,30k,1.47,IC75,0.75,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
1.0,73.88472200000001,113.26275189781683,false,joint_ic_effect_hill_ramp_onset,independent_diagnostic,A2780cis,30k,1.47,IC75,0.75,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
2.0,143.64463766666665,158.913515552927,false,joint_ic_effect_hill_ramp_onset,independent_diagnostic,A2780cis,30k,1.47,IC75,0.75,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
3.0,301.875849,262.58417740621553,false,joint_ic_effect_hill_ramp_onset,independent_diagnostic,A2780cis,30k,1.47,IC75,0.75,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
4.0,670.1066746666667,479.60049853955167,false,joint_ic_effect_hill_ramp_onset,independent_diagnostic,A2780cis,30k,1.47,IC75,0.75,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
5.0,1170.9108796666667,825.5756202084458,false,joint_ic_effect_hill_ramp_onset,independent_diagnostic,A2780cis,30k,1.47,IC75,0.75,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
6.0,1348.3380016666667,1281.8725814281765,false,joint_ic_effect_hill_ramp_onset,independent_diagnostic,A2780cis,30k,1.47,IC75,0.75,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
7.0,1881.759761,1771.1170468851606,false,joint_ic_effect_hill_ramp_onset,independent_diagnostic,A2780cis,30k,1.47,IC75,0.75,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
8.0,1606.1887733333333,2182.144008878163,false,joint_ic_effect_hill_ramp_onset,independent_diagnostic,A2780cis,30k,1.47,IC75,0.75,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
9.0,2421.258526333333,2459.1321602368157,false,joint_ic_effect_hill_ramp_onset,independent_diagnostic,A2780cis,30k,1.47,IC75,0.75,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
10.0,1957.2380400000002,2619.760487692609,false,joint_ic_effect_hill_ramp_onset,independent_diagnostic,A2780cis,30k,1.47,IC75,0.75,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
11.0,2537.103395,2707.074610524435,false,joint_ic_effect_hill_ramp_onset,independent_diagnostic,A2780cis,30k,1.47,IC75,0.75,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
12.0,2244.322531,2755.255306391145,false,joint_ic_effect_hill_ramp_onset,independent_diagnostic,A2780cis,30k,1.47,IC75,0.75,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
13.0,2827.4429400000004,2783.9220423839715,false,joint_ic_effect_hill_ramp_onset,independent_diagnostic,A2780cis,30k,1.47,IC75,0.75,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
14.0,3433.938387333333,2802.788048315768,false,joint_ic_effect_hill_ramp_onset,independent_diagnostic,A2780cis,30k,1.47,IC75,0.75,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
0.0,67.0,67.0,true,joint_ic_effect_logistic_hill,independent_diagnostic,A2780cis,20k,0.67,IC25,0.25,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
1.0,79.832716,75.97937899518013,false,joint_ic_effect_logistic_hill,independent_diagnostic,A2780cis,20k,0.67,IC25,0.25,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
2.0,136.68186733333332,107.06379289899722,false,joint_ic_effect_logistic_hill,independent_diagnostic,A2780cis,20k,0.67,IC25,0.25,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
3.0,256.032137,178.6519489236111,false,joint_ic_effect_logistic_hill,independent_diagnostic,A2780cis,20k,0.67,IC25,0.25,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
4.0,551.4876543333334,336.1821181446052,false,joint_ic_effect_logistic_hill,independent_diagnostic,A2780cis,20k,0.67,IC25,0.25,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
5.0,932.248611,671.0246234429636,false,joint_ic_effect_logistic_hill,independent_diagnostic,A2780cis,20k,0.67,IC25,0.25,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
6.0,1630.1435956666667,1299.6036818042999,false,joint_ic_effect_logistic_hill,independent_diagnostic,A2780cis,20k,0.67,IC25,0.25,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
7.0,2349.2489583333336,2187.9465422894687,false,joint_ic_effect_logistic_hill,independent_diagnostic,A2780cis,20k,0.67,IC25,0.25,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
8.0,2344.200308666667,3005.471190954569,false,joint_ic_effect_logistic_hill,independent_diagnostic,A2780cis,20k,0.67,IC25,0.25,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
9.0,3261.814429,3491.5484976824405,false,joint_ic_effect_logistic_hill,independent_diagnostic,A2780cis,20k,0.67,IC25,0.25,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
10.0,2744.403163333333,3703.2116888736914,false,joint_ic_effect_logistic_hill,independent_diagnostic,A2780cis,20k,0.67,IC25,0.25,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
11.0,3624.0109566666665,3780.7791001189466,false,joint_ic_effect_logistic_hill,independent_diagnostic,A2780cis,20k,0.67,IC25,0.25,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
12.0,2656.8393906666665,3806.8266523181496,false,joint_ic_effect_logistic_hill,independent_diagnostic,A2780cis,20k,0.67,IC25,0.25,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
13.0,3902.5750386666664,3815.170168718631,false,joint_ic_effect_logistic_hill,independent_diagnostic,A2780cis,20k,0.67,IC25,0.25,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
14.0,2987.771682,3817.765889298032,false,joint_ic_effect_logistic_hill,independent_diagnostic,A2780cis,20k,0.67,IC25,0.25,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
0.0,67.0,67.0,true,joint_ic_effect_logistic_hill,independent_diagnostic,A2780cis,20k,1.0,IC50,0.5,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
1.0,82.57476866666666,73.4730078130214,false,joint_ic_effect_logistic_hill,independent_diagnostic,A2780cis,20k,1.0,IC50,0.5,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
2.0,153.74926733333334,100.1570997727542,false,joint_ic_effect_logistic_hill,independent_diagnostic,A2780cis,20k,1.0,IC50,0.5,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
3.0,298.6227236666667,161.8780667673481,false,joint_ic_effect_logistic_hill,independent_diagnostic,A2780cis,20k,1.0,IC50,0.5,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
4.0,584.2937496666667,296.0478836501823,false,joint_ic_effect_logistic_hill,independent_diagnostic,A2780cis,20k,1.0,IC50,0.5,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
5.0,1028.8575233333333,579.2462223872175,false,joint_ic_effect_logistic_hill,independent_diagnostic,A2780cis,20k,1.0,IC50,0.5,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
